categoria,categoriaF,categoriaS,ciudad,ciudadF,comunidad,comunidadF,contenido,creador,discapacidad,educacion,educacionF,educacionReq,educacionReqF,educacionS,email,empresaSocial,fechaCreacion,fechaCreacionBoost,fechaCreacionPortal,fechaRevision,id,jornada,jornadaF,localizacion,minExperiencia,oReq,oferta,origen,pais,paisF,paisS,provincia,provinciaF,provinciaLimitrofe,provinciaS,salarioMax,salarioMin,score,speState,speStateId,subcategoria,subcategoriaF,subcategoriaS,telefono,tipoContratoN,titulo,trabajosOfertados,url,verMail,verTelefono,web
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,08125,Montcada i Reixac,9,CATALUÑA,"EMRPESA UBICADA EN MONTCADA NECSITA CUBRIR VARIOS PUESTOS DE CARRETILLERO RETRACTIL PARA CUBRIR 4O TURNO<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033878 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361069) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:47Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:50Z,1672464997,3,INDIFERENTE,"41.4931546,2.181871000000001",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,2,CARRETILLERO RETRÁCTIL 4O TURNO (MTC),1,#,NA,NA,NA
08,CONDUCTORES/TRANSPORTE,CONDUCTORES/TRANSPORTE,08096,Granollers,9,CATALUÑA,"EMPRESA DEDICADA AL SECTOR DE LA MENSAJERÍA SELECCIONA UN MENSAJERO REPARTIDOR CON VEHÍCULO PROPIO PARA SU DELEGACIÓN EN GRANOLLERS<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033879 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354842) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:48Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:50Z,1672464998,3,INDIFERENTE,"41.60619270000001,2.2870889",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,08003,REPARTO DE MERCANCÍAS,REPARTO DE MERCANCÍAS,NA,4,MENSAJERO REPARTIDOR,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08056,Castelldefels,9,CATALUÑA,"BUSQUEM PROFESSORS/ES D'ANGLèS  PER LES TARDES A VALLIRANA (19:15H - 21:30H) A VALLIRANA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033880 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357920) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:48Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:51Z,1672464999,3,INDIFERENTE,"41.2800161,1.9766294",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13009,OTRAS ACTIVIDADES,OTRAS ACTIVIDADES,NA,2,PROFESSOR/A ANGLèS (VALLIRANA),1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08019,Barcelona,9,CATALUÑA,"BUSQUEM PROFESSOR/A D'ANGLèS PER INCORPORACIÓ INMEDIATA. EL DOCENT ES FARà CàRREC D'UN GRUP D'UNES 8 A 12 PERSONES AMB UN NIVELL PROPER AL B2. A FINAL DE CURS, ELS ALUMNES S'INSCRIURAN A LES PROVES OFICIALS PER TAL DE PODER ACREDITAR EL SEU NIVELL.  LES CLASSES ES REALITZARAN EL DIMARTS I DIJOUS DE 19:15H FINS A 21:30H A VALLIRANA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033881 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361047) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:48Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:52Z,1672465000,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13009,OTRAS ACTIVIDADES,OTRAS ACTIVIDADES,NA,3,PROFESSOR/A D'ANGLèS,1,#,NA,NA,NA
18,INGENIERÍA/CALIDAD/CIENCIAS,INGENIERÍA/CALIDAD/CIENCIAS,25137,Mollerussa,9,CATALUÑA,"PER LA DELEGACIÓ DE MOLLERUSSA BUSQUEM UN REPARTIDOR D'AUTOMOCIÓ PER FER SUBSTITUCIÓ DE PATERNITAT<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033882 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354798) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:48Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:53Z,1672465001,3,INDIFERENTE,"41.6287381,0.8941817000000001",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.1720339,Activa,1,18003,INGENIERÍAS,INGENIERÍAS,NA,3,REPARTIDOR MOLLERUSSA PER SUBSTITUCIÓ PATERNITAT,1,#,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,08102,Igualada,9,CATALUÑA,"EMPRESA DEL SECTOR INDUSTRIAL D'IGUALADA ESTà BUSCANT UNA PERSONA JOVE, DINàMICA, RESOLUTIVA, AMB HABILITATS COMERCIALS I AMB CAPACITAT PER A REALITZAR LES SEGüENTS FUNCIONS: *GESTIÓ DE LA CARTERA DE CLIENTS *PROSPECCIÓ DEL MERCAT *VISITES COMERCIALS DE FIDELITZACIÓ I CAPTACIÓ DE NOUS CLIENTS *ELABORACIÓ I SEGUIMENT DE PRESSUPOSTOS  S'OFEREIX: - FORMACIÓ CONTINUA I PROJECCIÓ DINS DE L'EMPRESA - CONTRACTE INDEFINIT - JORNADA COMPLETA - RETRIBUCIÓ A CONVENIR AMB EL CANDIDAT SEGONS L'EXPERIèNCIA I EL VALOR APORTAT<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033883 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357882) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:49Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:54Z,1672465002,3,INDIFERENTE,"41.5847817,1.6226538",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,2,COMERCIAL JUNIOR,1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,25120,Lleida,9,CATALUÑA,"IMPORTANTE EMPRESA DE DISTRIBUCIÓN DE JUGUETES, PUERICULTURA Y HOBBY, CON DIVERSOS PUNTOS DE VENTA EN CATALUÑA BUSCA DEPENDIENTE PARA NUESTRO PUNTO DE VENTA DE ALCALDE COSTA Y BARO DE MAIALS  DISPONIBILIDAD PARA TRABAJAR DE LUNES A DOMINGO EN HORARIOS DE COMERCIO. DISPONIBILIDAD PARA TRABAJAR FINES DE SEMANA Y FESTIVOS TODO EL AÑO. DISPONIBILIDAD HORARIA COMPLETA PARA CUBRIR CON TURNOS ROTATIVOS.  BUSCAMOS PERSONAS ACTIVAS, POLIVALENTES, ORIENTADAS AL CLIENTE Y CON GANAS DE PODER DESARROLLARSE PROFESIONALMENTE EN UNA EMPRESA EN CONTINUO CRECIMIENTO.  SE VALORARÁ EXPERIENCIA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033884 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361066) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:49Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:55Z,1672465003,3,INDIFERENTE,"41.6175899,0.6200146",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.1720339,Activa,1,10006,CAJEROS Y TAQUILLEROS,CAJEROS Y TAQUILLEROS,NA,3,DEPENDIENTE/A LLEIDA,1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,08019,Barcelona,9,CATALUÑA,"TRABAJA CON NOSOTROS SALVANDO VIDAS PARA MEDICOS SIN FRONTERAS. MEDIA JORNADA CON UN SALARIO FIJO DE 600? + INCENTIVOS POR OBJETIVOS INDIVIDUALES Y DE EQUIPO. SOMOS UN GRAN EQUIPO DE PERSONAS IMPLICADAS CON LA COOPERACIÓN INTERNACIONAL CON 15 AÑOS DE EXPERIENCIA CAPTANDO SOCIOS PARA IMPORTANTES ONGS QUE CREEMOS EN LA IMPORTANCIA DE NUESTRO TRABAJO DE FUNDRAISERS. EL TRABAJO SE REALIZA EN PEQUEÑOS GRUPOS EN DIFERENTES ZONAS DE LA CIUDAD A PIE DE CALLE (F2F). LOS CAPTADORES ESTABLECEN UNA CONVERSACIÓN CON LOS PEATONES PARA INFORMAR SOBRE LOS PROYECTOS QUE GESTIONA MEDICOS SIN FRONTERAS Y CONSEGUIR SENSIBILIZARLOS PARA QUE NOS APOYEN COMO SOCIOS. SE UTILIZAN TABLETS PARA APUNTAR A LAS PERSONAS INTERESADAS.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033870 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361078) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,4,Bachillerato,NA,NA,Bachillerato,NA,False,2018-11-03T06:09:45Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:42Z,1672464988,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,10003,INFORMACIÓN/AZAFATAS/PROMOCIÓN COMERCIAL,INFORMACIÓN/AZAFATAS/PROMOCIÓN COMERCIAL,NA,3,PROMOTOR/A ONG MEDICOS SIN FRONTERAS,1,#,NA,NA,NA
01,ADMINISTRACIÓN,ADMINISTRACIÓN,08019,Barcelona,9,CATALUÑA,"ADMINISTRATIVO/A CONTABLE SECTOR INMOBILIARIO<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033869 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357950) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T06:09:44Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:41Z,1672464987,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,01003,CONTABILIDAD/FINANZAS,CONTABILIDAD/FINANZAS,NA,2,ADMINISTRATIVO/A CONTABLE SECTOR INMOBILIARIO,1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,08279,Terrassa,9,CATALUÑA,"DEPENDENT DE TELEFONIA A BOTIGA AMB CLARES DOTS COMERCIALS I ACOSTUMAT A TREBALLAR PER OBJECTIUS<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033872 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357897) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:45Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:43Z,1672464990,3,INDIFERENTE,"41.563211,2.0088747",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,10006,CAJEROS Y TAQUILLEROS,CAJEROS Y TAQUILLEROS,NA,3,GESTOR PUNT DE VENDA TERRASSA,1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,08075,Dosrius,9,CATALUÑA,"COLOCACIÓN DE ESTRUCTURAS DE ALUMINIO, VIDRIO , MAMPARAS DE BAÑO, ESPEJOS....<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033871 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361036) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:45Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:43Z,1672464989,3,INDIFERENTE,"41.5941663,2.4066687",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,15008,MONTADORES Y ENSAMBLADORES,MONTADORES Y ENSAMBLADORES,NA,3,OFICIAL DE PRIMERA DE CARPINTERÍA DE ALUMINIO,1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,25120,Lleida,9,CATALUÑA,"IMPORTANT EMPRESA SITUADA A DEU MINTUS DE LLEIDA I DEDICADA AL SECTOR DE LA FABRICACIÓ DE MAQUINàRIA INDUSTRIAL, PRECISA INCORPORAR UN/A MECÀNIC/A INDUSTRIAL.  ES TRACTA D'UN LLOC DE TREBALL TEMPORAL. HORARI: DE DLL A DV DE 8.00H A 13.00H I DE 15.00H A 18.00H (AMB DUES HORES EXTRES DIàRIES: DE 14.00H A 15.00H I DE 18.00H A 19.00H). DISSABTES DE 8.00H A 13.00H.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033874 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354788) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:46Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:45Z,1672464992,3,INDIFERENTE,"41.6175899,0.6200146",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.1720339,Activa,1,15001,ARTESANÍA/OFICIOS,ARTESANÍA/OFICIOS,NA,3,MECÀNIC/A INDUSTRIAL,1,#,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,25217,Tàrrega,9,CATALUÑA,"COMERCIAL PER CAPTACIÓ I SEGUIMENT DE CLIENTS PER CORREDORIA D'ASSEGURANCES.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033875 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357941) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,2,Estudios primarios,NA,NA,Estudios primarios,NA,False,2018-11-03T06:09:46Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:46Z,1672464993,3,INDIFERENTE,"41.6480797,1.1409432",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.1720339,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,4,COMERCIAL ASSEGURANCES,1,#,NA,NA,NA
22,SALUD/DEPORTE,SALUD/DEPORTE,17015,Banyoles,9,CATALUÑA,"RESIDèNCIA GERIàTRICA DE BANYOLES BUSCA UNA GEROCULTORA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033873 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361053) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,5,"FP I, Ciclo de Grado Medio",NA,NA,"FP I, Ciclo de Grado Medio",NA,False,2018-11-03T06:09:45Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:44Z,1672464991,3,INDIFERENTE,"42.1181833,2.7651488",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,22001,MEDICINA,MEDICINA,NA,2,GEROCULTOR/A (SOM-BANYOLES),1,#,NA,NA,NA
01,ADMINISTRACIÓN,ADMINISTRACIÓN,08113,Manresa,9,CATALUÑA,"SOM UN EQUIP DE PROFESSIONALS ESPECIALITZATS EN TOTES LES VESSANTS DE L'ASSESSORIA EMPRESARIAL, JURÍDICA, FINQUES I LA GESTIÓ ADMINISTRATIVA, I QUE TENIM PER OBJECTIU RESOLDRE QUALSEVOL PROBLEMA TANT A NIVELL DE LES EMPRESES COM DE LES PERSONES.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033877 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361064) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T06:09:47Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:48Z,1672464995,3,INDIFERENTE,"41.7292826,1.8225154",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,01005,RECURSOS HUMANOS/PERSONAL,RECURSOS HUMANOS/PERSONAL,NA,2,TÈCNIC/A LABORAL,1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,08019,Barcelona,9,CATALUÑA,"SE PRECISA TORNERO FRESADOR CON EXPERIENCIA MÍNIMA DE 2 AÑOS EN TORNO CONVENCIONAL Y NOCIONES DE CONTROL NUMÉRICO. EL PUESTO DE TRABAJO ES PARA INDEFINIDO NO IMPORTA EDAD.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033876 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361033) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:46Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:47Z,1672464994,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,15004,PEONES/OPERARIOS/MANIPULADORES,PEONES/OPERARIOS/MANIPULADORES,NA,2,MECANICO TORNERO FRESADOR,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,43148,Tarragona,9,CATALUÑA,"BUSCAMOS UN/A DOCENTE PARA IMPARTIR CLASES DE UN CURSO DE AUXILIAR DE CLÍNICA DENTAL. HORARIO DEL CURSO MARTES Y JUEVES DE 18H A 20H<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033862 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361073) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T06:09:42Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:34Z,1672464980,3,INDIFERENTE,"41.1188827,1.2444909",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,43,TARRAGONA,['TARRAGONA'],TARRAGONA,NA,NA,1.1720339,Activa,1,13009,OTRAS ACTIVIDADES,OTRAS ACTIVIDADES,NA,3,PROFESOR/A PARA CURSO DE AUXILIAR DE DENTAL,1,#,NA,NA,NA
01,ADMINISTRACIÓN,ADMINISTRACIÓN,17033,Caldes de Malavella,9,CATALUÑA,"CAIXER DE BANCA AMB TASQUES COMERCIALS<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033861 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361436) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T06:09:42Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:33Z,1672464979,3,INDIFERENTE,"41.8360163,2.8084466",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,01002,BANCA/SEGUROS,BANCA/SEGUROS,NA,2,CAIXER/A DE BANCA,1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,17141,Puigcerdà,9,CATALUÑA,"DEPENDENT DE TELEFONIA A BOTIGA AMB CLARES DOTS COMERCIALS I ACOSTUMAT A TREBALLAR PER OBJECTIUS<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033864 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357893) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:43Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:36Z,1672464982,3,INDIFERENTE,"42.4335392,1.9291154",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,10006,CAJEROS Y TAQUILLEROS,CAJEROS Y TAQUILLEROS,NA,3,GESTOR PUNT DE VENDA PUIGCERDà,1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,17147,Ripoll,9,CATALUÑA,"SOLDADURA MIG/TIG I FIL<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033863 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354785) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,2,Estudios primarios,NA,NA,Estudios primarios,NA,False,2018-11-03T06:09:42Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:35Z,1672464981,3,INDIFERENTE,"42.1994589,2.1907618",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,15001,ARTESANÍA/OFICIOS,ARTESANÍA/OFICIOS,NA,2,PRODUCCIÓ SOLDADOR,1,#,NA,NA,NA
